"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cd-scale-avg" "cl-scale-avg" "cs-scale-avg")
180 0.2052230755430481 0.06804404580004389 -0.01072739663111261 0.0009691708808533165 -0.000790548893094921 0.007067553046212538 0.2114837029624288 0.06553422461922573 0.008479436244441458 0.2112540054181084 0.06562540560823904 0.002080255704122836
190 0.204330003381785 0.06770579030701937 -0.01067828485571148 0.0002038074404522201 8.870140575749185e-05 0.006959417532765674 0.21064430602304 0.06553992114514125 0.008080426811932676 0.2114574886589604 0.06538548113008391 0.00317016562897048
200 0.2033609498438791 0.06699597417938917 -0.01056824288059596 -0.0003591634329028141 0.0007659159724644765 0.005916417189317244 0.2096616808014503 0.06506283401846587 0.00668467281602927 0.211583093111889 0.06537739636466788 0.004152220832043426
210 0.2025233882634122 0.06596735052641987 -0.0102098262628518 -0.0003552802177690787 0.000758825232926503 0.003407449259638933 0.2088578519101288 0.06407196588587515 0.003694289795392435 0.2115415169712956 0.06538377231257597 0.004791238725547854
220 0.2031038698301526 0.06619728424057933 -0.009713386009951872 3.459058162039299e-05 0.0003663187104756803 0.0007495002462231866 0.2095486356033454 0.06429951847620009 0.0006979731645178838 0.2114008562132268 0.06537055888962148 0.004941062861209235
230 0.2041911038943136 0.06685556848634372 -0.009285784463775971 0.0003132240889302502 -4.588935587162258e-05 -0.001563748317165026 0.2106731595476213 0.06504066979404576 -0.001271587055863188 0.2113116093579887 0.06541251850513007 0.004736781574404298
240 0.2043387012486368 0.06655191593796461 -0.009015882717987327 0.0004678582209863929 -0.000314212555208938 -0.002813305905738475 0.2108412939125194 0.06485818312610866 -0.001954555025004894 0.2111941502425808 0.06540885638691314 0.004358656402567666
250 0.2039443948288541 0.06571216158250384 -0.008753834719570728 0.0004147982262100948 -0.0001050121622195676 -0.00108697042046955 0.2103281275004001 0.06415661518704005 -0.0002569037036059129 0.2109269090638537 0.06523321198346227 0.003924924032781519
260 0.2041346042355927 0.06575708769592593 -0.008626404438427489 7.678740562868011e-05 0.0005062303430523615 0.001292324351441071 0.2104346680777436 0.06427826973100834 0.001986986981599484 0.2106090973329718 0.06498332744859442 0.003534058419410588
270 0.204689975813567 0.06655452389332032 -0.008480336920484902 -9.695736160765262e-05 0.000849129268088747 0.002124161455216419 0.2109806003006768 0.06499407868788615 0.002758023513848435 0.2103909997467035 0.0648176659746512 0.003114864541391282
280 0.2055550150119737 0.06711219230006982 -0.008359295280084186 -0.000168163098402596 0.001008502233320248 0.002927381583781037 0.2118588685533673 0.06541973055886863 0.003566607735084639 0.2103538912931963 0.06477166610503184 0.002604425069261429
290 0.2053603713692913 0.06751993502261612 -0.00839953186520565 -7.699322317908798e-05 0.001030983196524789 0.006414796804071599 0.2117596663217514 0.06571363503854169 0.006963345512865632 0.2104357179673804 0.06478104366644767 0.002295562985368676
300 0.2053902039832982 0.06705219890980051 -0.008282465637802114 -3.689972815284774e-05 0.001106706219021038 0.007943482877666384 0.2118577766356319 0.06507517137968709 0.008441575693941251 0.2106046849638961 0.0647915659110949 0.002363326959581387
310 0.2042215487627723 0.06633937506836593 -0.008369933645819391 0.0001592047464986353 0.000952458296316351 0.008429576162495584 0.2106808813315802 0.06411529941426918 0.009618733094001825 0.2108241380372846 0.0647892857837063 0.002743087466202134
320 0.2026698828287233 0.06668891767650877 -0.008616678789956946 0.0001848400483690416 0.000639276775640917 0.009539758350833247 0.2090457846177052 0.06422982416481765 0.01158331037472032 0.2108911733390176 0.06479528845733007 0.003622300335721114
330 0.2013606587396934 0.0670471060090147 -0.008548937376284061 0.0003620331509527488 0.0001228008703918146 0.009110251551270543 0.207639987906633 0.064537296625679 0.01147015319975068 0.2106924359530635 0.06476022817435143 0.004840740520067095
340 0.2015361781044706 0.06768151446017297 -0.008614856034883118 0.0006136664921214506 -0.0002289232023450397 0.008311620149505511 0.207782047940698 0.06541371345837935 0.01080737621284484 0.2103641356617173 0.06475194752752692 0.006128095661104444
350 0.2025263396040445 0.06885141063084678 -0.008763855006837806 0.000827190586786506 -0.0002884988036061711 0.006836860039635189 0.2087929294919877 0.06686525951865585 0.009579969778071844 0.2101402059860012 0.06492959984940359 0.007271452555087328
360 0.203497787177874 0.06972356042138041 -0.008975838077418778 0.001040692796768618 -0.000476160906668055 0.005316842334026508 0.2097993732599586 0.06780306513596554 0.007790133964606562 0.2100444955815935 0.06525484914234866 0.008023995865247466
370 0.2032895639515833 0.07012631125927281 -0.009297562835946712 0.001156731625586317 -0.0006078683566990373 0.004954438098006486 0.2096278511496678 0.06810801547385976 0.006284901299492713 0.2099656034188028 0.06559884747496481 0.008460163211690314
380 0.2019018237597532 0.0692857244947872 -0.009532156639298713 0.00126180237145374 -0.0005933415050886941 0.005712073580841017 0.2082865829989744 0.06711035269265675 0.005858036154815573 0.2096956799852083 0.06583275439852197 0.008757062728235933
390 0.2021653674803854 0.06843409211100661 -0.009257035894969972 0.001351040124876438 -0.0006333490984727671 0.005757136760627442 0.2085674991092681 0.06616711488115765 0.005011967026211721 0.2093478574849132 0.06592882425123416 0.008778637030910816
400 0.202578772037966 0.06807196805085843 -0.009047435435957131 0.001808456280968926 -0.00115709344353313 0.004621796943369865 0.2090054905913488 0.06619597091852251 0.003803963967155846 0.2090470577859131 0.06598947596982949 0.008396976469244682
410 0.2027959890313195 0.06845201930362782 -0.008995698607242834 0.001979081993369079 -0.001239962173093879 0.005465218196262023 0.2091868152128364 0.06684417220466447 0.00502819097118212 0.2088297789269919 0.06620044576464114 0.007919252237555983
420 0.202507462509234 0.06844987703956423 -0.009015414067550631 0.001439935506406157 -0.0003974052820829476 0.009870200750542847 0.2088513314583363 0.06683741785386411 0.009652669434512135 0.2087519476320146 0.06647747153873973 0.007584273609018684
430 0.2022862224505794 0.06810512542603074 -0.008775753718638408 0.0001806578473479491 0.001272549215298861 0.01286174956330878 0.2086214700072861 0.06652415713901981 0.01256169070879406 0.2088063491412699 0.06670519696001942 0.00758487462350747
440 0.2021318710993183 0.06850501246376081 -0.008662124423395697 -0.0006490233722503493 0.002130199045862273 0.01302878767043715 0.2084296597450285 0.0670287109933206 0.01256952828080589 0.2088935907313809 0.06688055024785533 0.007715192499008447
450 0.2016626055799685 0.06856236878325989 -0.008998307863930327 -0.001127676243064957 0.002471304065985529 0.01261495686900142 0.2077967864630483 0.06692553113847735 0.01233374671911588 0.2088774455727251 0.06696161308769966 0.007957548375208645
460 0.2014214445387296 0.06917009821823925 -0.009182227465170254 -0.001581467860111695 0.002989859526428165 0.009533233700215728 0.2074408927380041 0.06723051391809642 0.009808425389323595 0.2086894743911148 0.06692384053055149 0.008212511715915798
470 0.2020414419437682 0.06950817389973681 -0.009280305687302646 -0.001157629081870185 0.002530706135412306 0.005168152832879311 0.2081024747652965 0.06754364997391572 0.006271502838610211 0.208474844231311 0.06686321734108235 0.008308780822241051
480 0.203816541782943 0.0687955010087966 -0.009241690611558415 -0.0004916893783587354 0.001704373733434047 0.001090280877654569 0.2099003159680142 0.06673019508108662 0.002637253151897989 0.2084903559597827 0.06681879998460864 0.008141794407013349
490 0.2056786337379627 0.06818176881734828 -0.00892111960904176 0.0001746858053547938 0.0008292058673769801 -0.002145365398397487 0.2117893830194484 0.06571926950476593 -0.000773748458647186 0.2087615218215283 0.06677856791666487 0.00765761004382111
500 0.2059311155189806 0.06817596775933535 -0.008884779966846999 0.000310125605635527 0.000697441224069115 -0.003423493333481346 0.2120739019002945 0.06530860131908453 -0.002422440362621545 0.2090857371511477 0.066713239166819 0.007042628151278978
510 0.2053419210678295 0.06793139010269121 -0.00878254836654091 2.515188054199707e-05 0.001108686361102404 -0.002702329063648965 0.2115323213479791 0.06485982272304192 -0.001774543903258072 0.2093539608784224 0.06657104838005128 0.006403489207474083
520 0.2041840668844812 0.06635414755157512 -0.008762594042295145 -0.00010968162547617 0.001253448940611912 -0.00112795246681312 0.2104371325241155 0.06335373256108115 -5.768704765539458e-05 0.2095440819147724 0.06628709393183679 0.005579251102931976
530 0.2034169564075606 0.06491333366953565 -0.008751286240825433 -0.0001021426803765049 0.001271004713272306 0.0004447915523529455 0.2096807550904429 0.06229199483997463 0.001232431688685627 0.2096727727757111 0.06589168162506516 0.004475421204359219
540 0.2024171236838238 0.06406665877393215 -0.008728367478556048 -0.0002119393655005445 0.001295856900139662 0.001670883235099179 0.2086392132746812 0.06169473555148046 0.002115882355713656 0.2097322630636254 0.06541257287833585 0.003413988759966211
550 0.202827508211696 0.06385709848364104 -0.008578474965641503 -0.0004850117978868004 0.001455422261121745 0.002960025272869034 0.2091212828847261 0.06189987324001522 0.003498582189405855 0.2097943476857371 0.06488292130199826 0.002418923319657944
560 0.203612875649441 0.06456063395658128 -0.008228781653491392 -0.0009878767023287112 0.001888633187421333 0.005406576423486713 0.2097877073368202 0.06288826085981664 0.006673518449229972 0.2100069591423563 0.06442160237219571 0.001822185476499288
570 0.2026625360587069 0.06526771030216275 -0.008041905195281045 -0.001382701717508097 0.002346145913354739 0.008365048745300904 0.208639898851237 0.06340589533927703 0.01027883375871129 0.2101542002215704 0.06399853612320344 0.001901772558131092
580 0.2026531487007475 0.06619074620504621 -0.00796920838811487 -0.001033902076993643 0.002147638485596417 0.01055970618319114 0.2084764760842565 0.0638376279052232 0.01224649738651113 0.2100973881227358 0.06363988995976153 0.002641665743088056
590 0.2034960869224023 0.0673509874981886 -0.007973388158762477 -0.0006345361878404491 0.001768917381603312 0.01045760807407204 0.2093307022562051 0.06494667868603211 0.01201007595490935 0.2098760040294493 0.06346173463809485 0.003782770410886838
600 0.2046688800619064 0.06743140300254977 -0.008144739161844919 -0.0005042818014971916 0.001411956399129322 0.01085152658502572 0.2106098864978359 0.06521643211052866 0.01282207499327958 0.2096798926185397 0.06345052425212479 0.00520427257095674
610 0.2044844055778863 0.06654040136854938 -0.007992812971799957 -0.0006737263793739091 0.001138274207634224 0.01169395971364405 0.2104867691406758 0.06430462465099646 0.01405887096838324 0.2095629076517999 0.06340228176726953 0.006792904052758397
620 0.2034392773883446 0.06624239725152478 -0.00786057072556174 -0.0006040572281714464 0.0008887557743377768 0.01032688002720734 0.2095769104881427 0.06406663351808049 0.01288812351323178 0.2094677356905342 0.06340693764739892 0.008224732208659274
630 0.2035540542502488 0.06723688144924155 -0.00776991269343884 -0.0008268790115882476 0.001122678381777799 0.01038912348499196 0.2097842817176967 0.06518075363645198 0.01236110938034138 0.2094197683559608 0.06359582228581387 0.009409612501338855
640 0.2045866921369742 0.06766992499745278 -0.007707371047347951 -0.001113364109193062 0.001457846713752553 0.009021471824412651 0.2108648491438562 0.06586000758941264 0.01079039415132924 0.2095508384198286 0.06396694908803885 0.01040771259239681
650 0.2045442758541521 0.06749504373233035 -0.00790080351681665 -0.0009488286250789734 0.001244068304732572 0.005173886548695034 0.2108220009625751 0.06573704377622905 0.006701339491942681 0.2097781489327372 0.06438218003879645 0.01099625678339896
660 0.2033435501134438 0.06664187523433526 -0.008253612818491069 -0.0005234713276164025 0.0005174539784449047 0.001963874837983414 0.2096045722194094 0.06472601257190883 0.003125047344865274 0.2098284954615923 0.06466065420610284 0.01095045637324063
670 0.2024381704408314 0.06619004492750176 -0.008650779566172375 -4.595486640967663e-05 -0.0001530576295624684 -0.001434197571713551 0.2086771220128064 0.0640317205118352 -0.0006223399259540872 0.2098125733653279 0.06476409756587591 0.01019368627586506
680 0.2022701804905716 0.06660864200040217 -0.008707440137843418 0.0003711062803043837 -0.000500330521401849 -0.004197325278528229 0.2085643199579488 0.06436770917834631 -0.003977581979363512 0.20982749484057 0.06481918042812283 0.008762360028735762
690 0.20240722466201 0.06710421727281236 -0.008210103264321417 0.0006841721529595178 -0.0007789841694449844 -0.003991067177049307 0.2087717999501426 0.06496374328815903 -0.004200852396632123 0.2098132227549911 0.06486054849688777 0.007103028611542883
700 0.2023924066317125 0.06688539596442741 -0.007976064736349072 0.001285920260000223 -0.001341867251114845 -0.002331360181772262 0.2087839890696224 0.06505034558155909 -0.002542997727346923 0.2096754105749322 0.06482482929701136 0.005583543290736004
710 0.2031502516059227 0.06604965172101382 -0.007915449399177986 0.001408368421172364 -0.001412220010010749 -0.003592838039806209 0.209549247950878 0.06457924175283419 -0.003639802240144867 0.2095294834743709 0.06484916125709395 0.003886976046488936
720 0.2036608757936424 0.06509366458134587 -0.007939051774822521 0.00152763956768624 -0.001655445369241284 -0.002979800466771102 0.2100103695115783 0.06389175074215846 -0.002938398978914073 0.2095144266752988 0.06485131927873643 0.002199540713925635
730 0.2038763086659387 0.06516669528729541 -0.008191258358617807 0.001603535383978922 -0.001853493099506813 -0.002734982637482974 0.210236708068173 0.06413198175795112 -0.00266049533688731 0.2095748104733824 0.0647861650679306 0.0006878104261571438
740 0.2033693700569866 0.06539723094958888 -0.008294863166350967 0.001697070751705342 -0.001930495720696689 -0.005122968536263168 0.2097540208984692 0.06442271536205579 -0.004766620638511583 0.2095392104410844 0.06465886320015402 -0.0008546598364485283
750 0.2027940283960474 0.06518802283569478 -0.008369023853527285 0.001641189305617901 -0.001744061438869525 -0.007750010472827812 0.2091483554083914 0.06415832126804188 -0.007151853037060633 0.2093817317643367 0.06450372620466259 -0.002336013765787414
760 0.202210026250525 0.06484655144383203 -0.008600325662831919 0.001119901907732695 -0.001283931080194181 -0.007693409103025311 0.2085598230404695 0.06372496705334274 -0.007127713901681002 0.2092457175419359 0.06437266154537478 -0.003534373324532141
770 0.202117128952512 0.06522603468390049 -0.008730120968585378 0.0004920797089718926 -0.0005937539045630224 -0.007472514106623776 0.2084485700948501 0.06388529428028204 -0.006493444258079223 0.2091882549423421 0.06431594416643766 -0.004322746635798961
780 0.2021040387800323 0.06616986426375696 -0.00882825551061168 -7.369370887719871e-05 6.090180357374715e-05 -0.006886935792892984 0.2084496845212358 0.06461784080579394 -0.005281255360952768 0.2091777839633986 0.06433310914954551 -0.004652107012339751
790 0.2020156162058738 0.06706715234304546 -0.008845686895567832 -0.0003992848193002521 0.0002909634874119897 -0.006060678953081003 0.2083756517152284 0.06547803321174661 -0.004132988963262279 0.2091478851607426 0.06436258146744479 -0.004660627212053577
800 0.2022652688069548 0.06769266018038128 -0.008670822695368893 -0.0007049005929105462 0.0004554614625996755 -0.004795678710026465 0.2086473892034146 0.06598714914403643 -0.002740489420723619 0.2091282412571728 0.06444793600683532 -0.004714532237895772
810 0.2015976538426942 0.06717338778151753 -0.008489943399871074 -0.0007473165305129687 0.0003217539381532496 -0.00349980011622288 0.2079449975562123 0.06554466213244353 -0.001972923339699332 0.2090416631120046 0.06453698329786078 -0.004607655239192651
820 0.2008564489823208 0.06663734609419246 -0.008435340169712407 -0.0002143170902785389 -0.0002011278344797673 -0.002815089221821727 0.2070138903541997 0.06460782634400247 -0.002120483525184571 0.2088013678461267 0.06463137528745108 -0.004465464386000486
830 0.2008055327252569 0.06644084193993892 -0.008260194618188907 0.000134696273161875 -0.0004657470632781651 -0.002071948564710221 0.2068915710288376 0.06410477270089521 -0.002094745940262146 0.208469787960115 0.06465790880283988 -0.004430651709593878
840 0.2011062436730908 0.06691601231931643 -0.008136964033733679 0.0006483017294167326 -0.0007538491171498037 -0.001686601204871773 0.2072925337687824 0.06447168672615437 -0.001622662746323598 0.2081794560707527 0.06465328229730108 -0.004233790757908463
850 0.2017190308974652 0.06715007597320313 -0.0079519379832452 0.001444556090162398 -0.001325071459186957 -0.002719490686536423 0.2080292979549789 0.06502425665162505 -0.002380320745046401 0.2080026640656155 0.06469276577609571 -0.0038168494487405
860 0.2016164538030887 0.06730254737803247 -0.007777787009083813 0.001786094262844968 -0.001535280187578391 -0.002709419325031568 0.2078864910833179 0.06550168882744556 -0.002042888272946395 0.207934079491419 0.06484023885092323 -0.00332024391180578
870 0.2006007109241749 0.06726143209725434 -0.007852424057847252 0.001198491493644298 -0.0008948837280619238 -0.001484258973339818 0.2068865828872122 0.06555719279310269 -0.0008186175400354329 0.207815288140825 0.06501710800982421 -0.002785884186242888
880 0.2006280688539094 0.0675223419576879 -0.0080129742562328 0.0003130008837801773 -2.749349519683358e-05 0.00153387887452201 0.2069641683411409 0.066041561890976 0.002648858503378018 0.2076566223978505 0.06516800767155509 -0.002109650076900442
890 0.2012032390065074 0.06841678258654706 -0.008270280226106513 -7.03799579418994e-05 0.0002864852403669782 0.00303689982140465 0.2074377394993584 0.06703359902775177 0.005241532725235152 0.2075336178918623 0.06531748283786286 -0.001209334560627299
900 0.2023970464761274 0.06925339408273487 -0.008548408006732223 -0.000302876604742965 0.0006249570534788781 0.002868940922015538 0.2085956173953812 0.06792533980683314 0.004741443648192871 0.2074887059087924 0.06549200792584155 -0.000358239286951936
910 0.2029163358356412 0.06975181503041526 -0.008905518681367732 -0.0002928904173182123 0.0008189838299172066 0.002762476524181241 0.2092469104263664 0.06836580524780389 0.004338017972266273 0.2075511143674325 0.06573064827289374 0.0003073277834457839
920 0.2027986155440709 0.06955816939535554 -0.008955739608098805 -0.0004066984560523413 0.001094493761801034 0.00287580171131679 0.2092374620680747 0.06811445337799651 0.004336036160117795 0.2077445706830215 0.0660515628979557 0.0009391813497667509
930 0.2021918541592019 0.06922437509568037 -0.009040747116410742 -0.0007358561944399588 0.001279618308252648 0.002855128478523015 0.2086111282688658 0.06775819447171198 0.004376541318823248 0.2079488738158225 0.06642235242630519 0.0015963147232763
940 0.2019900208706359 0.06904005275979408 -0.009092657552501627 -0.0006410515715037607 0.001307603909484969 0.002807655300782863 0.2083514755261278 0.06736043101958294 0.004875209189763847 0.2080813411972229 0.06674566041204226 0.002231167494520339
950 0.2018308153437053 0.06882337250854462 -0.008834115633749036 -0.000349058952838055 0.001270467571561903 0.002433042005920492 0.2081262351730411 0.06687155748833438 0.004899108496280479 0.2081380765690354 0.0669828173110345 0.002927818790847241
960 0.2014307517442365 0.0680592074857426 -0.008394231360453098 -0.0002163845767775101 0.001335498905644716 0.002995006434003973 0.2077000042812764 0.06589970699960919 0.005658312508625628 0.2081187949133242 0.06708673454179349 0.003680545986718819
970 0.2010947767932408 0.06676293979374533 -0.007912050762615565 -0.0001484519821814184 0.00125698563806357 0.004597056430643068 0.2072984197880617 0.06437064813882708 0.007005134598730201 0.2081380215630043 0.06704633572666571 0.00446808452552666
980 0.2011070129718061 0.06570934524640047 -0.007860047261770741 0.0001265094436134283 0.0009795835546500434 0.00523155903369534 0.2072558682432713 0.06319699196794025 0.007134499501268713 0.2081733769089352 0.06682818460474629 0.005103686283579982
990 0.201154222044964 0.06552435183219553 -0.008221490729447733 -0.0001948066437412375 0.00119817060926649 0.006374576029907509 0.2073879542029726 0.06329355421047433 0.007761067573090925 0.2081928112294585 0.06649056497818631 0.005385153953191828
1000 0.200938449700374 0.06510472999476626 -0.008415928913795933 -0.000739241606667472 0.001741228816781315 0.01002841465655051 0.2072461309522388 0.063076991718664 0.01109481976987861 0.2081097723453058 0.06605485311784885 0.005828891425237339
1010 0.2011851129462263 0.06523591657445232 -0.008385987201120274 -0.00088089786392065 0.001988851705337652 0.01247282431579932 0.2073911927369561 0.06297522687359683 0.01359478894491648 0.2079525941552086 0.06553469647176696 0.006641294948681774
1020 0.2002151056725924 0.06558511471807028 -0.008225448217987312 -0.0009022051143193891 0.002040689588955533 0.01381800655274099 0.2061896486920613 0.06292039865424801 0.01561016641801194 0.2077035919544534 0.06500718569237424 0.007683440924372525
1030 0.199404938788212 0.06594454705830718 -0.008322810501999131 -0.0009685876137171104 0.001997009323255819 0.01388228156169178 0.2052582825095944 0.06301198422062015 0.01578172896506497 0.207366535472267 0.06449854262651816 0.008842390022867524
1040 0.2000666620848473 0.06757134970093756 -0.008521048493678308 -0.000969071778870953 0.001951952514410836 0.01287501525665458 0.2059448646913287 0.0647381925411647 0.01437807059326126 0.2070810629701103 0.06413294399899892 0.009880221974479759
1050 0.2006915359046251 0.06897544436686877 -0.008613411223865771 -0.001096673604882945 0.001923476745772376 0.01237277957127416 0.2066752256737844 0.06647358340676003 0.01360723930439697 0.2068899717086763 0.06399679684406323 0.01077837194913506
1060 0.2012019090738149 0.06961366390518639 -0.008678805640298094 -0.001250626507554961 0.001781530450500636 0.01146182229330253 0.207189164036089 0.06736509367626781 0.01248036826528917 0.2068038872365313 0.06406147218545745 0.01156566686161755
1070 0.2008227612657194 0.06960779473162575 -0.008543621172612958 -0.0009956749381935558 0.001246447788384694 0.01032294096998111 0.2068128784580181 0.06754733351993407 0.01161110530362336 0.2067569664222175 0.06430349357660109 0.01210035935263877
1080 0.2007114714586088 0.06964212004358671 -0.008212374829689572 -0.0003522460639383706 0.0005006885744934177 0.01182891608487962 0.2067470159690879 0.06777677639795744 0.01356298332930295 0.2067056129294556 0.06470030012741732 0.01264742631257951
1090 0.2016327812960237 0.07030133137434971 -0.008067054065281408 -0.0002280150186886949 0.0004801261924458053 0.01209234068200486 0.2076947974871421 0.06858874439122729 0.01384888436714263 0.2066907350254097 0.06520271578526579 0.01329482924416453
1100 0.2027839365083415 0.07045244394641208 -0.008045818284354148 2.466076336194657e-05 0.0001675030400089338 0.01306407826548031 0.2088506037408772 0.06877922901383644 0.01471217748924519 0.2067992599085438 0.0657647877504855 0.01377665214127215
1110 0.2038344054719819 0.06947328160194698 -0.00826065410543444 0.0001935149016868794 -9.587123986958648e-05 0.01286656440297143 0.2099352653323179 0.06780449570671386 0.01423033266519395 0.2070073605250219 0.06628936098228461 0.01398454487001882
1120 0.2035741801141779 0.06911078414042879 -0.00845654082562289 0.0003209698721095923 -0.0002783822746652053 0.0105839943404622 0.2096593768006081 0.06740484774788875 0.01160517602465803 0.2073109549181395 0.06674490472262502 0.01380044047930956
1130 0.2031543731143365 0.06909155691350782 -0.008496261482562748 0.0004344976096791376 -0.0003422828114393725 0.006840280441024392 0.2092597319680869 0.06739470099325442 0.007837928795782084 0.2076986176224837 0.0671954912529253 0.01316413553057852
1140 0.203525580685883 0.06970121726433746 -0.0084968035237104 0.0003759433549918479 -0.0002665772999042747 0.00360360480149224 0.2096633415037139 0.06804009852666615 0.004726686436124091 0.2080825152264574 0.06757885618553595 0.01226613774976913
1150 0.2043020005918703 0.06996185568766314 -0.008820836289382319 0.0002248450833995495 -0.0001356144824254666 0.001627870160587614 0.210412662671475 0.0681229937490392 0.00287485341930401 0.2084543805677864 0.06782586043242123 0.01123897870959699
1160 0.2044600301118376 0.06892298555935032 -0.009658002439017262 0.0001658325902286002 -0.0001927173992499748 -0.0007175281336385592 0.2105220201313667 0.06660030407417922 0.0006819435137353414 0.2088161406622175 0.06786082688006585 0.01010525624126429
1170 0.2028793108479555 0.06782875445210146 -0.009967846883497822 0.000284070358269283 -0.0004680873785487844 -0.002547737954336189 0.2089399274249039 0.06498341838078098 -0.0007077129128229712 0.2090758072215096 0.06766918755946383 0.008902493366851574
1180 0.202525603391504 0.06769093964335994 -0.009590956157263434 0.0007933268884901313 -0.0008066062000137634 -0.004068498557012968 0.2086965828342259 0.06457127917818456 -0.001599176847081192 0.2092811703204007 0.06738607556589186 0.007516703932205954
1190 0.2021631909713761 0.06732955466650686 -0.009089036816482184 0.001511985479180832 -0.001548087631061688 -0.002420582216032988 0.2083999788070838 0.06425987497973164 0.0004278808430536979 0.2094144017553509 0.0669953564528268 0.006056642883959913
1200 0.202106967647127 0.06673144818388269 -0.008868055330248408 0.0011823525585949 -0.001082291433307249 0.0001347310866836881 0.2084519181714457 0.0641280798943888 0.002779191284231537 0.2094178544523206 0.06653996287738864 0.004801634820498229
1210 0.2024274684328075 0.06586473680015249 -0.008559037034042646 0.0008838490049484208 -0.0008660930056338201 0.003943678400073542 0.2088447030429705 0.06383580305177966 0.005715951222751065 0.20933449479913 0.06610874599707231 0.003780205213771547
