"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cd-scale-avg" "cl-scale-avg" "cs-scale-avg")
180 0.1604577179299289 0.04687003196876709 -0.009879431190804415 0.001395754837740261 -0.001130643104149212 0.00419615175100631 0.1637574383583811 0.04282773775259958 0.004755945446229903 0.1617973412614286 0.04378470870613287 0.0007693944559234904
190 0.1602174024392595 0.04812882943910063 -0.01005704616910164 0.001114542989813195 -0.0008017917854612599 0.005201595922719821 0.1634925097316089 0.04396708018534171 0.005571068689446819 0.1622015784883527 0.04349545797379388 0.001109410374417685
200 0.1598738030735925 0.04889523737053632 -0.01013703770617818 0.0008362226474824312 -0.0005967279523068693 0.005393048495154077 0.1630759418931431 0.04460674752733549 0.005464847896676376 0.1625544388144494 0.04323806891308534 0.001672326446818033
210 0.1595791719265128 0.04892310927128447 -0.01017801546172429 0.0009523366496232568 -0.0007575358032471225 0.004911080875549788 0.1626880034299651 0.04451329190739458 0.004776108757718221 0.1628149312432405 0.04304510840227049 0.002394327878575437
220 0.1595020297535194 0.04954080002930138 -0.01016654525202725 0.001001340850587618 -0.0008635121825336805 0.004414467759021743 0.1625644928053685 0.0451141409837079 0.00448457061256416 0.1629692334576177 0.04301969744732946 0.003171754598868105
230 0.1591106612882593 0.04963861229099777 -0.009953877148402157 0.0008451464186056435 -0.0006879214549139608 0.003831976055601769 0.1621264113992929 0.04530359531610011 0.004251873529065753 0.1630352003443038 0.0432139562848328 0.003827039607049024
240 0.1584959134933347 0.04899282245405939 -0.009552624518369525 0.000460067326633986 -0.0004320499476743973 0.002679768245134049 0.1615202242308873 0.04454462796165525 0.003429149786276055 0.163013268877339 0.04353108302495416 0.004201123060212128
250 0.158290252462288 0.04851530084795323 -0.009280220253115 0.0002482615126870081 -0.0004462589701833858 0.001820443331979517 0.1613682459783185 0.04413146892456798 0.002986379709543201 0.1629157235813993 0.04382082019221348 0.004325029090844316
260 0.1582001183415271 0.04818304822986218 -0.009194920457504757 0.0003492600842313559 -0.0006428014405564165 0.001222407048320828 0.1613172247305518 0.04412660105982419 0.002979616956156049 0.1627073302622423 0.04405092471813742 0.004301394367217506
270 0.1580699294980857 0.04773873486743441 -0.009186223395022779 0.0005560419410051784 -0.0007006552834382929 0.001392777591973195 0.1611800173799408 0.04396194617922183 0.003427182537070882 0.162435636343775 0.04423439747386734 0.004255805874453967
280 0.1585225483088982 0.04710104720240983 -0.009177356898611879 0.0005735650058442652 -0.0005900787313060709 0.001723667207948698 0.1615550628914433 0.04338419928687207 0.003374350748890513 0.1621792072647878 0.04435251987368726 0.004143265349076331
290 0.1592793713237152 0.04670740993405852 -0.009178017089033092 0.0004464101386656827 -0.0004750736996685823 0.00158055564200246 0.1622791930360943 0.04303876999135101 0.002623839911583715 0.1620163179188764 0.04432569490965881 0.003926363274841556
300 0.1596227737934111 0.04612440743248859 -0.009079534934545289 0.0003795842010432939 -0.000266029240971045 0.001638649472645307 0.1626286352188556 0.04238763088032829 0.002026138486721042 0.1619394878886257 0.0441545764541399 0.00358846373590792
310 0.1596631568153533 0.04585975254242462 -0.008933672795155528 0.0001872301435274593 -3.108710833918571e-05 0.001691058739239315 0.1627523808707032 0.04173343566387636 0.00168696855898338 0.1619216635469626 0.0439038176446282 0.003263382589794152
320 0.1593744621223822 0.04562592507927229 -0.008765813599103733 -0.0001342135475667468 0.0001722423624647316 0.001449337252085393 0.1626076119365679 0.04101188473202912 0.001307738705336678 0.1619355726213448 0.04355877951511267 0.002956701673948724
330 0.1590379520494499 0.04519602876790574 -0.008490311173450534 -0.0003333165082417575 0.0002838391120904751 0.001089069092558434 0.1623330626453178 0.0402967765158788 0.001022414291147086 0.1619375846091967 0.04308417048841066 0.002624673907845401
340 0.159372004891638 0.04535708618299579 -0.008402495951267165 -0.0002940592245458833 0.0002189362216719365 0.0008640726208929436 0.1626829878126422 0.04043610937772672 0.0009344999966042521 0.1620093937374018 0.04262377458797266 0.002345409283760465
350 0.160181175926451 0.04532438527032532 -0.008424671278481236 -0.0001630769003081462 5.807641669831111e-05 0.0007563783125955296 0.1634916121734882 0.04039563175357154 0.0009484757829055728 0.1621809662087025 0.04224736220748548 0.002123509278331814
360 0.1606426972061121 0.04520859576219884 -0.00832938488607793 -6.42144314287649e-05 -0.0001324176282033531 -0.0002725149808028093 0.164006758236953 0.04025385190874543 0.0001333345011774225 0.1624281114268994 0.04186482678495788 0.001882918560438149
370 0.1606901373077208 0.04467252360353829 -0.007994127819074602 -4.642935869202512e-06 -0.0002081967305015574 -0.0002997609585553182 0.164160592053813 0.03973490468066503 0.0002496988691706002 0.16271671528148 0.04145748591002186 0.00157575987981724
380 0.1602288763725248 0.0445991536368261 -0.007795393377558729 -0.0001711942513710065 -0.0001855726209962258 -0.001235269975444501 0.1637729618875235 0.03970385272819055 -0.0002889949034868087 0.1629821344907004 0.0410583901066123 0.001231779166056942
390 0.1601153020864748 0.04499060763628814 -0.007844085679724394 -0.0002708347062180737 -0.0001879050394122949 -0.002482002290878672 0.1635570382592068 0.04017848040774726 -0.001100726171359941 0.1631469170653151 0.04073166501104287 0.000858612740630558
400 0.1607934254813792 0.04537389105029682 -0.008102460709413201 -0.0003230230226211365 -1.904093652902068e-05 -0.002579192482167775 0.1640597932039048 0.04078184446800845 -0.001119749941546129 0.1632757208322249 0.04051696850928385 0.0005110417940686795
410 0.1609725570279743 0.04557614481653724 -0.008290954854684819 -0.000439914284736401 0.0001116871015140314 -0.002707254355273827 0.164111937825898 0.04127899508346087 -0.001146826022953292 0.1634205431047719 0.04041619235385172 0.0002236199488315656
420 0.1612858244147176 0.04598376144926705 -0.00840654122339006 -0.000364584066211801 2.959826015443096e-05 -0.003345942999397651 0.1643989013956908 0.04171619718462765 -0.001467748007653502 0.1635707550218877 0.04043806495206061 -6.171399606665611e-05
430 0.1616638595225595 0.04638505304944754 -0.008417467435497353 -0.0003028557095611365 -1.008337596791387e-06 -0.003302348921451608 0.1648174253272609 0.04167525154291676 -0.001372133198028087 0.1637934990449688 0.04055362703182158 -0.000315673695522782
440 0.1614954308496724 0.04644984333442004 -0.008323730765965787 -0.0004353008999636016 8.636037935976621e-05 -0.003199170946584423 0.1647478975490752 0.04139024013955073 -0.001342754060233034 0.164028933570785 0.04067126617171996 -0.0005444137890280066
450 0.161187002347712 0.04638234762689075 -0.008204671841820383 -0.0004132432261240755 5.68602274782756e-05 -0.003230735051403819 0.1645923387074203 0.04151618410304674 -0.001559738312737937 0.1641814197086525 0.04077085443488913 -0.000791230842402553
460 0.1609521951288909 0.04583863597144842 -0.008056456292019209 -0.0004272997064038551 -3.66635293259885e-05 -0.003195733109990488 0.1644396416347399 0.04136028433181742 -0.001675204346428615 0.164248867825875 0.04088429691605563 -0.0009999054908257747
470 0.16062494358525 0.04521683734964847 -0.007871817593732752 -0.0006224050143769344 2.654769112125568e-05 -0.002655218958798893 0.1641278809301491 0.04089701207886937 -0.001471562643039597 0.1642694147206573 0.04099873923978978 -0.00117948584439042
480 0.1601282555244224 0.04491679946921232 -0.007786963352959801 -0.000755299678256955 5.599245220328853e-05 -0.002049679554632354 0.1635927691247839 0.04053150939784356 -0.001405757541821808 0.1642513150847115 0.04109991918515837 -0.001320760911646811
490 0.1598815164323187 0.04463077092698151 -0.007821326455586497 -0.00069125361694895 -3.306258711800745e-05 -0.002393180575668644 0.1632867262550471 0.04014224008084566 -0.002100298155108659 0.1642322850092384 0.04113923472213567 -0.001413707935536235
500 0.1601122268103299 0.04470001909833148 -0.007970096447243875 -0.0006297130383468305 -0.0001117353554830842 -0.003068427455122886 0.1634659393326318 0.04012339355612018 -0.002986250041334695 0.1641847042759527 0.04109265956321193 -0.001564832808712021
510 0.1606367553889361 0.04525721995788298 -0.008123771279870167 -0.0006474891986482137 -5.527928460069402e-05 -0.003080355517855611 0.1639448800382916 0.04066572234800103 -0.002899111662102407 0.1641439825835386 0.04102766249124854 -0.001752701697447723
520 0.1610818398380379 0.04566376263093571 -0.008189701304672682 -0.0005918224578198718 -0.0001092349472821033 -0.003048004233090906 0.1643247984183254 0.04113400092022955 -0.002560316934191999 0.1641382664513067 0.0409694785951978 -0.001893769449903977
530 0.1612921757296707 0.04581855484977947 -0.008218236507515242 -0.0004873007023035794 -0.000237936141459999 -0.002828648127288043 0.1644959548313293 0.04120075565492728 -0.001995143222709855 0.1641162898711454 0.04091284619133956 -0.001976094973408826
540 0.1614094782212873 0.04633929934562838 -0.008125791316519802 -0.0005089731958588828 -0.0003083483818556459 -0.002252828561155001 0.1646221325108485 0.04163682537517551 -0.001232230565903136 0.1640912152423888 0.04090195461634073 -0.002000789450723384
550 0.1616098832522549 0.04723769929186324 -0.007977703491894543 -0.0005642921577603834 -0.0003320484742509895 -0.001823513155425864 0.1647518624969471 0.04265412176605551 -0.0008769377303836797 0.1640959588539762 0.04097531209559777 -0.001953575129036404
560 0.1614323281376032 0.04761994114266339 -0.007986895394629066 -0.0003820066126608391 -0.0003985783239521084 -0.002057661483482226 0.1644713074039737 0.04329129966447687 -0.001150829026109078 0.1641093399111279 0.04113489529574282 -0.001885146907824146
570 0.1612023910732351 0.0474289139918808 -0.008071587802217922 -0.000111320016409878 -0.0005575913189187621 -0.00316736281991091 0.1642110800565293 0.04335247958073444 -0.0022140654400694 0.1641085378401884 0.04135908384391955 -0.001897040447720767
580 0.1612957780064726 0.04708166065948689 -0.008142204519742697 0.0001173878583660292 -0.0006621783077772628 -0.004113316158263913 0.1642723023503351 0.04313366309740201 -0.003177926301304342 0.164150149939876 0.04161619578475515 -0.002034794886908783
590 0.1615838947105968 0.04668300494029032 -0.008129751217068784 0.0004471792489882513 -0.0007665540592301359 -0.004675270995452258 0.1645079135116715 0.04285931020397676 -0.003567303591010009 0.1642477887218285 0.041880555323307 -0.002209372767459876
600 0.1617197915921416 0.04625467076043486 -0.00803263193599074 0.0007302784665673939 -0.0008059447183085688 -0.005468333123631421 0.1646040787002681 0.04259911194661023 -0.003720989778593474 0.164375537558915 0.04214718647476849 -0.002308185805608004
610 0.1612940032159844 0.04582246845431148 -0.007878275074656629 0.0009187030999937261 -0.0007871316981486549 -0.005749501465372189 0.1641719956510752 0.0422090871140921 -0.003234281693250694 0.1644404737750287 0.0423461568400544 -0.002363561694924349
620 0.1608535107212667 0.04560395326032062 -0.007729890349523177 0.0007688682409233249 -0.0006688129975539441 -0.005192520748050473 0.1638191021556685 0.04179001272989075 -0.002198316737698956 0.1644219353073579 0.04244861469780255 -0.002357463857204741
630 0.1599883968238487 0.0451897284615109 -0.007617316814984013 0.0005903285635427466 -0.0005973645096686759 -0.004730000079640155 0.1630673864092471 0.04113251671423407 -0.001576253321058228 0.1643224022474592 0.04247619884685079 -0.00230931220515654
640 0.1596037972548724 0.04451748563181514 -0.007560692824642072 0.0006406524643021376 -0.0006221704113162487 -0.004890530959160778 0.1626921960143715 0.04042809388065449 -0.001919929649438419 0.164143860292208 0.04241003966392418 -0.002319732497071842
650 0.1597466639096826 0.04419775690983921 -0.007563283362422644 0.0008158773381308156 -0.0006227231402223808 -0.005371623576156499 0.1627297890503208 0.04019910532896021 -0.002929561499181123 0.1639479884035699 0.04221887836263506 -0.002468127133155907
660 0.1596539115481578 0.04423271034827108 -0.00762767688929508 0.0008181095111324553 -0.000602351485182109 -0.005116108484070513 0.1625005417720375 0.04035023959951141 -0.003440970746191642 0.1637426934491673 0.04193510044665649 -0.002700546783311945
670 0.1596315559800256 0.0447197216750644 -0.007816916630530789 0.0005266676546663295 -0.0004366481916730943 -0.004310525084363005 0.1623849157403081 0.04086846092315 -0.003126101531237488 0.1635586938742335 0.04166411863284056 -0.002862300830050843
680 0.1594070318794638 0.04495375608537537 -0.008022923860600772 0.0002891062197713936 -0.0003725490067765746 -0.003607525415207663 0.1621094352822804 0.04118485256337832 -0.002542953185023999 0.1633587810639373 0.04144457145369352 -0.002864664947975049
690 0.1592368157950688 0.04521514591852937 -0.008245199024385261 0.0002428137864471227 -0.0003361421206517197 -0.003277090519096101 0.1618797510284918 0.04161984610262415 -0.002065408167771495 0.1631186807077891 0.04128811025376074 -0.002749058958731153
700 0.1592543341480765 0.0455728258637069 -0.008424159742039498 0.0003760818186794991 -0.0003021013393290007 -0.003142230474522663 0.1618508939932961 0.04210591830784782 -0.001636364141083857 0.1628408809781369 0.0412052531134895 -0.002563558897575908
710 0.1595205672226973 0.0457080544263372 -0.008555895033017034 0.0003953725472435656 -0.0002769250569885984 -0.003299092290896752 0.1620984633374126 0.04219169075770263 -0.001543743243879384 0.1626000520252742 0.04118575574064672 -0.002366169918055407
720 0.1598741043940804 0.0458113242485151 -0.008654781168101146 0.0002941212511636498 -0.0002236054646748001 -0.003399351944232511 0.1624666360764245 0.04216725671436041 -0.001543029422521457 0.1624323865992062 0.04120340117119699 -0.002255682469564002
730 0.159801530686044 0.04578655622138567 -0.008726196414790692 0.0001520963009144849 -0.0001117713023840841 -0.003061848488034708 0.1624238871829886 0.04206491865034365 -0.001243660555351088 0.162337449149604 0.041271065827939 -0.002215392545789586
740 0.1595498866954558 0.04592660233053385 -0.008756103227795789 0.0001381264164012499 -7.342278050618357e-05 -0.002699060404337915 0.1622029397514323 0.04214855925528632 -0.00106592305663737 0.1622893728430996 0.04140584270564374 -0.002159182635968439
750 0.1591808351863572 0.04616401075739632 -0.008873067444757301 0.0001864737227143711 -7.967704098585108e-05 -0.002519426180396791 0.1618767572243918 0.04232727861605518 -0.001294289551735469 0.1622200614514774 0.04160821458479078 -0.002029029849693225
760 0.1585728000461337 0.04561909765788704 -0.008976399704870875 0.0002491037763524615 -5.313956171785076e-05 -0.002156439186780215 0.16128509996785 0.04172970169281167 -0.001340427601461413 0.1621167930479623 0.04178957923617282 -0.001839608663267005
770 0.1585333933579233 0.04528333520644857 -0.00908292362238463 0.0003620844050868168 3.859055427244296e-06 -0.001337258928242215 0.1612631796843059 0.04124795697853233 -0.0008307416173044356 0.1619892261414108 0.04186608661326626 -0.001609216653972806
780 0.1589237030610999 0.04536332166800876 -0.009114259468776189 0.0004501309119643961 3.964277182875449e-05 -0.001504402701945944 0.1617315730475539 0.04120595045002338 -0.001434132652631078 0.1619215918599538 0.04188141761926422 -0.001436983722249819
790 0.1588625233308432 0.04542152165587979 -0.009103414312577602 0.0005800761119084712 1.733487794639168e-05 -0.002061264682497707 0.1616701026206826 0.0414674266861792 -0.002497207112157129 0.1618958998958376 0.04187480779431672 -0.001409470660203203
800 0.1589943893700571 0.04516228917717335 -0.008947126683475049 0.0006472218607314898 -6.518717396008242e-06 -0.002602593286675478 0.1617512304482041 0.04151021090135815 -0.003500254752609901 0.1618797751473509 0.04183511210069666 -0.001537480076754517
810 0.1597421062585315 0.04538538011094603 -0.008736142692716236 0.0004719972030582048 8.679256562415368e-05 -0.002174071668237491 0.1624826075669474 0.04187757006966152 -0.003574995611960299 0.1618925900789079 0.04178313034144786 -0.001744555951786401
820 0.1606163109115484 0.04561281231200379 -0.008528259297767245 2.514265817023658e-05 0.0003560242499867939 -0.001268287498041083 0.163379679699194 0.04206047039470987 -0.002953210273056874 0.1619637350164459 0.04177074641479329 -0.001914558952972625
830 0.1608981275045941 0.04522944635438274 -0.008354788842863361 -0.000146246618235742 0.0004336694702221036 -0.0005138984551579443 0.1636530368379933 0.04158644596538281 -0.002031815269057441 0.1620710320565465 0.04174100754223826 -0.002022180641391787
840 0.1611223438837265 0.04470750914998833 -0.008182840748380965 1.62685487767261e-05 0.0003300418156022987 -0.000102198151698689 0.1638671398166549 0.04100834861429851 -0.001199489181181388 0.1622195704313057 0.04166018733879497 -0.002064582854751732
850 0.1609808798477139 0.04429745792565321 -0.008030544498074173 9.947329624693302e-05 0.0002791185769334297 -0.0002817634492798579 0.1637243496077785 0.04059133374508628 -0.001086902903931026 0.1623953256169083 0.04150812657949022 -0.002055086498348939
860 0.1609208527734413 0.0438483009610383 -0.007951607172221861 2.067242520849946e-06 0.0004074892299368581 -0.0004633787398324518 0.1636822054694601 0.04017246609813768 -0.001278162680917269 0.1626075876690218 0.04133895716084891 -0.002036867977645949
870 0.1611732896318143 0.04356904652569329 -0.007914967220769205 -0.0001911407383409238 0.0006010670573267933 -0.0003675114481852011 0.1639401961502142 0.03993375070424918 -0.001269213374202329 0.1628704817642614 0.0411999026549058 -0.002063318840626072
880 0.1611758674288428 0.04335252535542983 -0.007882141612860067 -0.0003665429327070877 0.0006880116728789782 -0.0003938436591957146 0.1639252367190201 0.03978167072690346 -0.001278405809367808 0.1631133243419868 0.04106624698912191 -0.002082473616269451
890 0.1608668092777383 0.04307159446790974 -0.007857346529312755 -0.0004477682375498887 0.0006544378238760593 -0.0001470872749576565 0.1635932204406901 0.03947145773089879 -0.001034161092495893 0.1633149391256125 0.04089268743660226 -0.001999719100843504
900 0.1606081469004216 0.04298524210781457 -0.007904850428491025 -0.0004785779336395024 0.0005687768699538365 0.000226030949131843 0.1633210006028009 0.0393045078655947 -0.0008239241678989306 0.1634919997856815 0.04067947626007239 -0.00177821828768806
910 0.1602949783271174 0.04300011560464024 -0.007932651212955506 -0.000441474664075435 0.0005082039206300183 1.669189600333952e-06 0.1629960783576135 0.03933138224758272 -0.001251840494598659 0.1635960390716024 0.04044094083208088 -0.001514443276603838
920 0.1602034468570026 0.04337405825680687 -0.007969546852269098 -0.0004025899446347261 0.0003698031398061327 -0.001116917848245439 0.1628636189841839 0.03975639342858881 -0.002377403486020845 0.1635855865887612 0.04019198118148157 -0.001373081873536822
930 0.1598305260314248 0.0435700389155693 -0.008170858735417169 -0.0003185530030458221 0.0002497441211962697 -0.001864886718222288 0.1624066351054796 0.03986935639962513 -0.002986830490981979 0.1634965825686705 0.03999561099466014 -0.001408301158173036
940 0.1591300046714446 0.04328681192302437 -0.008522870795962515 -8.891888872070935e-05 0.0002826362069578162 -0.001385417294635538 0.1616217062635596 0.03941896939794401 -0.002240104482972826 0.1633128177812266 0.03983372436134118 -0.001521179684392266
950 0.1590903597621227 0.04338932807676326 -0.008804972502594731 8.710495598047965e-07 0.0005075660038770228 -0.0005116573347758839 0.1615485966474812 0.03943029352153388 -0.001207593243236502 0.1630847555693563 0.03969240183879945 -0.001576065588806971
960 0.1591229348411851 0.04374681330855978 -0.009050632633099506 -9.571267641584573e-05 0.0006281040343000105 -0.0006149653462352404 0.1615626882467715 0.03976063319538914 -0.001387401512342787 0.1628741151588529 0.03961903724796649 -0.001572595844364551
970 0.1592632610048028 0.04387350852691374 -0.009194763052635987 -0.0001702716376149526 0.0005921406479361789 -0.001256965895778757 0.1617300769442556 0.03986965443763219 -0.002420094836965272 0.1626551679321162 0.03960190544156321 -0.001642273027433334
980 0.1595428296899693 0.04392016698599862 -0.009305809457209761 -0.000191596346411645 0.0005203523648988282 -0.001031872972188011 0.1620736703098944 0.03980239902414179 -0.002539438410794865 0.1624505676751287 0.0395991919314159 -0.001772044699340311
990 0.1593584086502948 0.04400714852826941 -0.009369725871364566 -0.0001782459801563582 0.0003935339204953174 -0.001088416281942779 0.16200177575374 0.03971695893905244 -0.002507229652066271 0.1622835971819929 0.03961350517329989 -0.001901090968419116
1000 0.1590254031572166 0.04414609648695389 -0.009320246304777565 -0.0001014298035052435 0.0001621269999630662 -0.002186595534167294 0.1617997808336291 0.03970190482737728 -0.003178860532610115 0.1621274967903504 0.03964545283969916 -0.002098820792183885
1010 0.1586919488123925 0.04425065397790238 -0.00926917661637534 0.0001519629397071032 3.312256982560777e-05 -0.002711871117357569 0.1615335417740664 0.0398621780403533 -0.003144817705330389 0.1619799731166488 0.03969539199681822 -0.002321550493857469
1020 0.1588106696396265 0.04431372419792529 -0.009203756441718473 0.0001457166367707075 4.183025969341258e-05 -0.002606693153442471 0.1616811993101036 0.04003419236774346 -0.002823903130823139 0.1618424679722984 0.03973522848824664 -0.002438090885458015
1030 0.1590023340038672 0.04425823264764882 -0.009001588813319989 -8.445091330679242e-05 0.0001668552382703782 -0.0007569418361686742 0.1619253252284432 0.04008818523422166 -0.001094421285541917 0.1617637577839692 0.03975692989449203 -0.002354819357413115
1040 0.1589037170762257 0.04403244805242829 -0.008750942948501855 -0.0002860412161066216 0.0002522231666270738 0.0008985733300307139 0.1618489193689617 0.04002996860083039 0.0001384716465096358 0.1617540424873657 0.03979811205315714 -0.002115102989847001
1050 0.1591916570478624 0.04388979425372 -0.008574505121969393 -0.0001641256596961317 0.0001181998052516785 0.001452544499523789 0.1620753492811282 0.03983942950088484 0.0004764133799421087 0.1617991742000413 0.03985868159437676 -0.001919842688979388
1060 0.1592254342493473 0.04348435237002073 -0.008418857006661409 1.396589637904612e-05 -3.490587774896724e-05 0.001018867350412685 0.1621249230600942 0.03925213137155296 0.0004144700328712979 0.1618525678175667 0.03984726326428564 -0.001752051463146351
1070 0.1595792377114531 0.04339923907490314 -0.00833166417140278 0.000137770641674214 -0.0001951861385106322 -0.0002762912049011207 0.1625308798669801 0.03914573103435007 -0.0001399807021109744 0.161921579858075 0.03977845325545318 -0.001542239949661001
1080 0.1600114172602886 0.04326197364217436 -0.008247554988287583 0.000255327339557487 -0.0002759008594442593 -0.001488822560526241 0.1629441020971298 0.03920399026995271 -0.0007685799556902996 0.1620079093371732 0.03971157504598828 -0.001334881600693459
1090 0.160030868928084 0.04330121868138945 -0.008169367690208502 0.0002077036849541438 -0.00022358618226689 -0.001568055939826677 0.1628956721417063 0.03940444240462764 -0.0007053374907992136 0.1620948881640818 0.03966785153533518 -0.00116933259880962
1100 0.1600318362287855 0.04314111405596817 -0.008122482633023901 -9.867361718119516e-05 -9.820992439766372e-06 -0.000822271898578481 0.1628840741173792 0.03921684744553684 -2.096300231920141e-05 0.1621929184724193 0.03963353345224191 -0.0009185023206897059
1110 0.1601794473095324 0.04274937635992191 -0.008078526212143991 -0.0003029066181708724 0.0001259580179389356 -0.0002301384742500788 0.1630417213162536 0.03868576867751482 0.0005237773575016577 0.1623244019596983 0.03954853036399134 -0.0005654974893902197
1120 0.1601941607056862 0.04236014807104099 -0.007975887657642426 -0.0002740469400154157 6.304211763662287e-05 -0.0001517356361084011 0.1630825667943777 0.03819399816796601 0.0005689616778749832 0.1624772144259268 0.03939368923705489 -0.0002052523792616517
1130 0.1601936238089474 0.04207238822492803 -0.00786618875050844 -0.0002248003379652827 -1.305644173519557e-05 -0.0001219397547134197 0.1631130775529073 0.03783327972126552 0.0005248050616023145 0.1625992064524725 0.03918358631935931 4.594390627441283e-05
1140 0.1601704062901339 0.0420142137518701 -0.007848450847197447 -0.0002982853897384909 -1.271663146807916e-06 6.239990352669714e-05 0.1631422961811405 0.03769722813582474 0.0004302312455957087 0.1627271294793493 0.03895289612538591 0.0001214669530787705
1150 0.1601759813349063 0.04194674677357627 -0.007829018037421224 -0.0003961763059840738 5.98556026556454e-05 0.0003941964455028756 0.1632316906196925 0.0376148587526409 0.0004067496788204895 0.1628465662788185 0.03872086209434655 0.0001284098209895918
1160 0.1603972438052173 0.04218204498291833 -0.00791121760928999 -0.0003884973992073215 9.786165780953233e-05 0.0005958629594198651 0.1634799583988882 0.03789697014765135 0.0004309543644157444 0.162973274921335 0.03854352652210051 0.0001216899636753655
1170 0.1607802256376327 0.04249509752121002 -0.008102180770072893 -0.0001936044487258198 -7.111613230752925e-05 -0.0001565533106113298 0.1638359299023119 0.03831278055593441 -7.117304707286091e-05 0.1631071614762043 0.03843785433965643 0.0001276041599499953
1180 0.1612095486182232 0.04318182888007172 -0.008412766162661157 0.0002207971415439112 -0.0003983441192702618 -0.0008434963538215218 0.1642059205947713 0.03905026798752872 -0.0002728915041022515 0.1632341409710709 0.03839244247573088 0.0001552204496721236
